Date,NO2,O3,PM10,PM2.5,Latitude,Longitude,station_name,Wind-Speed (U),Wind-Speed (V),Dewpoint Temp,Soil Temp,Total Percipitation,Vegitation (High),Vegitation (Low),Temp,Relative Humidity,code,id
2021-09-04 16:00:00,3.0842102,91.55274,16.083216,8.598271,43.65,13.449999809265137,Ancona CAMS Station 3,0.2995786143341657,-0.629317772789584,66.38094572248403,75.38449137378245,0.0050127944311226,3.177516174830774,2.844033403596501,73.01010751631142,65.5649840015863,ANCCAMS03,31
2021-09-04 16:00:00,2.6918557,86.79873,13.507144,8.077642,43.45,13.25,Ancona CAMS Station 11,0.301760920003177,-0.6350335740601765,67.74361830891306,76.75231794664431,0.0050148681108331,3.1697734923851257,2.848747815614127,74.37161433387507,65.54400574037659,ANCCAMS11,39
2021-09-04 16:00:00,3.7475517,92.15714,16.20715,9.304458,43.65,13.550000190734863,Ancona CAMS Station 4,0.2977815262632587,-0.6275246676107205,65.96960212940824,74.9688210889097,0.005013668640648,3.1787929791753244,2.842721593577579,72.59599927932432,65.58423340286882,ANCCAMS04,32
2021-09-04 16:00:00,2.3181813,89.12521,12.593429,8.190455,43.65,13.149999618530272,Ancona CAMS Station 0,0.3055489287919725,-0.6342065335849625,67.50270732383798,76.52076888415087,0.0050091396910954,3.1751024087413984,2.847468803783409,74.14237899738804,65.50020254180917,ANCCAMS00,28
2021-09-04 16:00:00,3.392067,84.802925,16.473688,8.286307,43.55,13.449999809265137,Ancona CAMS Station 8,0.2983592126059506,-0.630086313489565,66.57102224760146,75.57142742119626,0.0050150910089587,3.1749061624529955,2.8448890116893835,73.19572809732095,65.57984306904189,ANCCAMS08,36
2021-09-04 16:00:00,4.0,81.0,14.0,10.0,43.612386,13.51083,Ancona Citadella,0.297988130975929,-0.6284734990976714,66.19131894922366,75.19094757941386,0.0050142042150773,3.177344289374226,2.8435254887735395,72.81706441069375,65.58273136727303,IT1827A,26
2021-09-04 16:00:00,2.4805403,85.172554,13.693306,8.248663,43.45,13.149999618530272,Ancona CAMS Station 10,0.3042778914897527,-0.6368703396169633,68.17443654499708,77.18938908510633,0.0050131871490472,3.1691432866149567,2.850005259412952,74.8071836647095,65.51617427113416,ANCCAMS10,38
2021-09-04 16:00:00,3.6718788,87.25856,17.34355,8.752409,43.55,13.550000190734863,Ancona CAMS Station 9,0.2963905027074812,-0.6281049277707311,66.11219074354734,75.10780968596026,0.005016038918136,3.1763278850021384,2.8434373928972363,72.73386560641674,65.6010958872784,ANCCAMS09,37
2021-09-04 16:00:00,2.8464983,88.83017,15.48926,7.743616,43.45,13.449999809265137,Ancona CAMS Station 13,0.2970025862021494,-0.6309291929927104,66.77833215117204,75.77522812951953,0.0050176210879266,3.172030528216492,2.845827362745999,73.39809228981258,65.5964027182785,ANCCAMS13,41
2021-09-04 16:00:00,14.0,76.0,,,43.6375,13.37212,Falconara Acquedotto,0.3009293863979435,-0.630778328776023,66.71874008807991,75.72554176260465,0.005012254387442,3.176354784561888,2.845120739791855,73.34983125621389,65.5505915647485,IT0462A,90
2021-09-04 16:00:00,2.8339856,83.4496,14.811459,8.466998,43.55,13.25,Ancona CAMS Station 6,0.3026618705139147,-0.6337927037942516,67.43218553126374,76.44314757757265,0.0050125920868574,3.17286340873754,2.847524300484208,74.0642921716972,65.53287493705542,ANCCAMS06,34
2021-09-04 16:00:00,3.0,92.0,13.0,7.0,43.633761,13.388042,Falconara Scuola,0.3005785163447828,-0.6305343080276148,66.66314199643709,75.6690858224498,0.00501251081904,3.1764195164360105,2.8449573697287738,73.29355702224278,65.55444584617027,IT0461A,24
2021-09-04 16:00:00,3.0,77.0,21.0,7.0,43.599523,13.342312,Chiarvalle,0.301140034910458,-0.6316465172599377,66.92537815461773,75.93264765218927,0.0050127308643436,3.17505156709036,2.8458547619042736,73.55594508797758,65.54884960369775,IT0459A,22
2021-09-04 16:00:00,3.5557833,90.51092,14.626831,8.311112,43.65,13.350000381469728,Ancona CAMS Station 2,0.3014888725543462,-0.6310445577460098,66.77790056317629,75.78607768536124,0.0050117394804777,3.1764664930742423,2.845273076559182,73.41022736143482,65.54435203212374,ANCCAMS02,30
2021-09-04 16:00:00,2.8697543,88.58336,13.512871,7.880552,43.45,13.350000381469728,Ancona CAMS Station 12,0.2993226804757981,-0.6330427411813396,67.27512050132643,76.27776149410384,0.0050163535382822,3.170740145294583,2.847347747926708,73.89876065665493,65.57091894234009,ANCCAMS12,40
